(10, 323.45139383204514)
(10, 323.4679031933774)
(10, 376.00865737744607)
(10, 376.02470064896625)
(10, 386.54141407553107)
(10, 386.5577112211031)
(10, 405.52871765522286)
(10, 405.5443174772081)
(10, 428.72398122842424)
(10, 528.7964322391781)
(10, 565.9622050638427)
(10, 574.8519180623698)
(10, 603.5451805283083)
(10, 620.9359171736287)
(10, 657.8187287821784)
(10, 692.9472280030604)
(10, 741.7158334103297)
(10, 787.4991773997317)
(10, 821.7911666916916)
(10, 856.6557730239001)
(10, 916.0426701635588)
(10, 950.0116151160328)
(10, 958.608889637515)
(10, 1001.1939552613767)
(10, 1188.6492550108815)
(10, 1188.6623203184572)
(10, 1199.195766189543)
(10, 1199.213453152217)
(10, 1207.5428546071053)
(10, 1207.558855616604)
(10, 1215.851429935894)
(10, 1215.8675432415912)
(10, 1274.233843073831)
(10, 1375.0984279731056)
(10, 1394.377333845303)
(10, 1411.1957836980582)
(10, 1432.4083988545462)
(10, 1457.7417385271983)
(10, 1526.8851505101775)
(10, 1535.3294171522139)
(10, 1581.762818527408)
(10, 1590.1600885812077)
(10, 1598.5838635708787)
(10, 1657.3384850751609)
(10, 1710.7120449208887)
(10, 1765.0438876119442)
(10, 1773.3733920051018)
(10, 1823.7248485056916)
(10, 1859.947463764809)
(10, 1901.5976687658695)
(10, 1935.3115834798664)
(10, 1951.9634548125323)
(10, 2038.8800277480623)
(10, 2063.879764515965)
(10, 2080.429710692202)
(10, 2105.243493910937)
(333, 240.0463542053476)
(333, 240.06254539394286)
(333, 265.25661597034195)
(333, 265.272237527126)
(333, 334.54673245054437)
(333, 334.562798060535)
(333, 343.9819516969146)
(333, 343.99858090130147)
(333, 448.62525621359237)
(333, 477.9115069252439)
(333, 506.07600162527524)
(333, 547.2306405173149)
(333, 594.2446540037636)
(333, 631.5325493122218)
(333, 666.783312292886)
(333, 684.0991304284544)
(333, 750.5212433128036)
(333, 813.2253970064921)
(333, 830.7296105311834)
(333, 848.1409722561948)
(333, 882.0647967528203)
(333, 933.0675951031735)
(333, 984.1902449567569)
(333, 992.6775370652904)
(333, 1127.0331340376288)
(333, 1127.0499350070022)
(333, 1224.2709364602342)
(333, 1224.2869996552472)
(333, 1233.469282746897)
(333, 1233.4825934760738)
(333, 1250.8443824399728)
(333, 1250.8575195929734)
(333, 1301.961780632264)
(333, 1355.5650956057943)
(333, 1366.6600333387032)
(333, 1402.801869249728)
(333, 1449.3175532939495)
(333, 1474.903911834117)
(333, 1483.3099328456447)
(333, 1517.655488057062)
(333, 1565.0111903825891)
(333, 1623.7039653257816)
(333, 1674.141535548726)
(333, 1682.535725605907)
(333, 1702.370259482821)
(333, 1746.0399249425973)
(333, 1798.3856519190012)
(333, 1832.0853856078465)
(333, 1876.5889307886828)
(333, 1918.7168323036167)
(333, 1927.0123051946866)
(333, 1960.3571757611353)
(333, 2005.706412297499)
(333, 2055.4915116706397)
(333, 2072.161393270537)
(333, 2088.6960556844715)
(666, 276.7822862310568)
(666, 276.7977330041467)
(666, 311.5969814041164)
(666, 311.6127312563476)
(666, 365.89339764404576)
(666, 365.90873876208207)
(666, 395.3633179439348)
(666, 395.3787155119353)
(666, 438.2955130399205)
(666, 488.54421152023133)
(666, 497.2709086880204)
(666, 537.5386908912333)
(666, 585.4838764306623)
(666, 612.2273947931826)
(666, 649.01943389402)
(666, 701.8208074704744)
(666, 731.055185460893)
(666, 768.6462861030595)
(666, 778.9204845885397)
(666, 796.1757071192842)
(666, 899.0206972269225)
(666, 907.5542369800969)
(666, 941.5222431117436)
(666, 1009.693168281985)
(666, 1136.0807630470372)
(666, 1136.0979036220233)
(666, 1145.3377388484078)
(666, 1145.3521541259834)
(666, 1162.857944628282)
(666, 1162.8738879802404)
(666, 1259.2147964811302)
(666, 1259.2319044540054)
(666, 1282.8759796490194)
(666, 1320.5037456236314)
(666, 1330.1962914462201)
(666, 1338.6827869154513)
(666, 1466.2143663140014)
(666, 1491.810183399124)
(666, 1508.673389046744)
(666, 1543.8170313578448)
(666, 1573.3876638936927)
(666, 1640.53873164393)
(666, 1665.7653089686646)
(666, 1690.9415250435704)
(666, 1735.8194668584038)
(666, 1756.2375406998326)
(666, 1781.6828681189218)
(666, 1815.3126436531893)
(666, 1851.6152784494334)
(666, 1910.404028960329)
(666, 1968.668933722889)
(666, 1976.9806165185291)
(666, 2013.9692854637397)
(666, 2022.2577923642239)
(666, 2030.5672887034016)
(666, 2113.528638866672)
(958, 252.175884016091)
(958, 252.1914627070655)
(958, 288.9564266364323)
(958, 288.97257405362325)
(958, 301.6019363256055)
(958, 301.6183557292097)
(958, 354.5922595275333)
(958, 354.6099561501178)
(958, 459.9419926427654)
(958, 469.2144955151016)
(958, 516.8514531800174)
(958, 555.9588527790038)
(958, 640.3225993806846)
(958, 675.450809710368)
(958, 710.7562546299305)
(958, 719.4166112731909)
(958, 759.069780050253)
(958, 804.6929186341004)
(958, 839.3770455578342)
(958, 865.1945686646504)
(958, 890.5514923629235)
(958, 924.6151211743127)
(958, 967.1869554612204)
(958, 975.6434400570579)
(958, 1153.6815507509746)
(958, 1153.6976537930313)
(958, 1172.0513538038358)
(958, 1172.0676165360492)
(958, 1180.3311103503802)
(958, 1180.3458652336267)
(958, 1241.8167874455103)
(958, 1241.832807472907)
(958, 1291.6219425682793)
(958, 1310.8322055407916)
(958, 1347.1054978074972)
(958, 1383.5208237111801)
(958, 1424.0169959784835)
(958, 1440.8159096027375)
(958, 1500.2659588983515)
(958, 1552.2771915430203)
(958, 1606.9401657154667)
(958, 1615.3135187791195)
(958, 1632.1133117555291)
(958, 1648.9473602228682)
(958, 1719.035646817414)
(958, 1727.4930723471334)
(958, 1790.0120265671285)
(958, 1806.8089508570847)
(958, 1868.25921961345)
(958, 1884.885062967427)
(958, 1893.1964994358132)
(958, 1943.6037442350062)
(958, 1988.287572909554)
(958, 1997.3625288513722)
(958, 2047.1911252145655)
(958, 2096.976549703453)
