(10, 381.9486514682503)
(10, 381.9649366048543)
(10, 419.7839188653161)
(10, 419.7979445252422)
(10, 430.3800325050688)
(10, 430.3959753241579)
(10, 449.09721575723233)
(10, 449.11386404017685)
(10, 540.2310914857153)
(10, 567.345522734533)
(10, 577.12748972595)
(10, 594.4346318456737)
(10, 657.1933438866181)
(10, 665.7424256968734)
(10, 674.2937860014499)
(10, 738.7716642607847)
(10, 811.0516739446903)
(10, 820.2888649608722)
(10, 885.4693073413509)
(10, 894.0346613079164)
(10, 952.4996640217068)
(10, 1052.968180470758)
(10, 1061.4544775069662)
(10, 1069.987829918311)
(10, 1225.524081463118)
(10, 1225.5386227123745)
(10, 1295.8632664938777)
(10, 1295.877908264949)
(10, 1304.1598882366525)
(10, 1304.175900485221)
(10, 1332.428031819225)
(10, 1332.4438309494872)
(10, 1383.211980267537)
(10, 1429.7484645520235)
(10, 1438.9572652513962)
(10, 1459.2746458040128)
(10, 1508.5847975406286)
(10, 1537.003785415829)
(10, 1591.5143236029471)
(10, 1619.4293265280357)
(10, 1673.2900528086611)
(10, 1729.3092180610838)
(10, 1737.6814998215996)
(10, 1754.3940276764042)
(10, 1868.4640859428255)
(10, 1914.3562281561317)
(10, 1922.8796427943962)
(10, 1982.3756892384918)
(10, 2006.9870716276782)
(10, 2015.346249932838)
(10, 2032.0109203511092)
(10, 2050.1701991177033)
(10, 2166.429627791593)
(10, 2244.058198202438)
(10, 2268.8979326316767)
(10, 2278.012023676056)
(333, 343.85734868751024)
(333, 343.8735776767935)
(333, 364.7353475126438)
(333, 364.75097789908614)
(333, 390.947933325966)
(333, 390.9627854985374)
(333, 438.899428685967)
(333, 438.9174275231708)
(333, 486.3311743784725)
(333, 505.75367327212734)
(333, 522.9964699639022)
(333, 531.6168063406658)
(333, 647.3459450468727)
(333, 692.047455651169)
(333, 701.4636274064105)
(333, 748.4088043821466)
(333, 838.9416484489775)
(333, 857.4813681470841)
(333, 876.3278139917893)
(333, 919.946523001985)
(333, 962.0110727940919)
