(10, 12.044517006201204)
(10, 12.06052613943757)
(10, 21.937840768383467)
(10, 21.95399177839863)
(10, 32.07019519225287)
(10, 32.08622817286232)
(10, 117.27710012334865)
(10, 117.29331211018143)
(10, 159.0228418581246)
(10, 212.7054236772383)
(10, 244.79730850711348)
(10, 263.4031413328048)
(10, 289.7975364155427)
(10, 297.2267187766993)
(10, 330.7647764655994)
(10, 354.8363677856396)
(10, 428.05267341114813)
(10, 937.1906787565822)
(10, 945.8444541578065)
(10, 986.9131333816767)
(10, 1020.2650901038287)
(10, 1074.2164930839645)
(10, 1090.5192590168735)
(10, 1098.4555774776964)
(10, 1156.590624239674)
(10, 1388.7198311123066)
(10, 1405.8326551422506)
(10, 1430.4723503305722)
(10, 1461.5322712297493)
(10, 1501.4402955383703)
(10, 1522.34423409788)
(10, 1529.6292307200056)
(10, 1551.3275699165679)
(10, 1619.7677425956936)
(10, 1699.2206908251683)
(10, 1706.8871817055042)
(10, 1714.1725481128378)
(10, 1771.6385897569853)
(10, 1779.2464858331514)
(10, 1794.6852445744298)
(10, 1836.2850950302673)
(333, 52.499597915200866)
(333, 52.51556690032885)
(333, 68.03515193190833)
(333, 68.05148194814683)
(333, 85.76343437173637)
(333, 85.78059059375664)
(333, 166.51698717736872)
(333, 189.16620441002306)
(333, 205.27518961679016)
(333, 229.21917214000132)
(333, 317.43750539585017)
(333, 338.69490577872784)
(333, 370.6410695818049)
(333, 377.4454375147616)
(333, 414.5466376111144)
(333, 505.29642524875817)
(333, 920.0716809740843)
(333, 952.6033490766276)
(333, 994.9044269778387)
(333, 1012.7668859014957)
(333, 1043.8276037255127)
(333, 1081.4368983443856)
(333, 1113.6982084888296)
(333, 1139.714615480756)
(333, 1359.6449253094324)
(333, 1367.8010860515787)
(333, 1446.8456124156073)
(333, 1455.6758568602236)
(333, 1508.481407803949)
(333, 1516.013649450877)
(333, 1558.186672096228)
(333, 1565.7126693540777)
(333, 1612.3623855703481)
(333, 1626.896384376174)
(333, 1641.1884627621766)
(333, 1648.5801150952757)
(333, 1740.8723139256035)
(333, 1801.2570991211542)
(333, 1814.4924784181349)
(333, 1843.2802660883754)
(666, 42.220404656705796)
(666, 42.236326550817466)
(666, 60.41184079373488)
(666, 60.428420452721184)
(666, 99.96499296351976)
(666, 99.98119076267176)
(666, 139.93415408542205)
(666, 139.95004277433327)
(666, 197.51084542254102)
(666, 236.4881593270111)
(666, 252.64342594365007)
(666, 271.6070786244818)
(666, 324.16723860110505)
(666, 346.3345644413348)
(666, 362.6347611972451)
(666, 384.8298843191151)
(666, 457.0947471182444)
(666, 484.37920883475454)
(666, 928.2860311150871)
(666, 961.5085983360041)
(666, 1003.0947833420942)
(666, 1051.7270716574276)
(666, 1130.6326152356341)
(666, 1147.497874565248)
(666, 1163.446324395496)
(666, 1350.5603619246249)
(666, 1396.7281629010977)
(666, 1413.7295744240255)
(666, 1468.9096094042034)
(666, 1485.5474112923112)
(666, 1582.402399045619)
(666, 1591.49693214125)
(666, 1597.8529676696053)
(666, 1634.8862371684518)
(666, 1655.3707209815184)
(666, 1662.7750706818042)
(666, 1676.0182812746207)
(666, 1749.2122959464905)
(666, 1765.4077481017157)
(666, 1786.3694667305099)
(666, 1821.7755083867378)
(958, 76.39770956557186)
(958, 76.41343645460438)
(958, 107.86063595810265)
(958, 107.8763779403962)
(958, 125.98711849487154)
(958, 126.00305276548897)
(958, 150.42214316030731)
(958, 174.9552393883787)
(958, 183.601683684843)
(958, 220.92143226713233)
(958, 281.07059939012106)
(958, 304.1270352524589)
(958, 311.8463990770251)
(958, 394.10256241520983)
(958, 512.9199893501936)
(958, 896.2653961954056)
(958, 905.1718462756107)
(958, 913.4850661115634)
(958, 978.0083761630085)
(958, 1059.8843686212058)
(958, 1068.0345337114268)
(958, 1105.5405438529124)
(958, 1122.481979839009)
(958, 1373.7854895684432)
(958, 1382.8697332777083)
(958, 1422.8209110662137)
(958, 1438.6847395535005)
(958, 1492.9065753543837)
(958, 1536.741700661747)
(958, 1544.651470054654)
(958, 1573.3117156403168)
(958, 1668.638462973482)
(958, 1684.3350579913822)
(958, 1692.6408498237433)
(958, 1721.2665565662755)
(958, 1733.4930232853076)
(958, 1757.5187141497008)
(958, 1807.6388629452267)
(958, 1828.8702805598004)
