(10, 295.7603413534962)
(10, 295.7751407841715)
(10, 326.0017541608977)
(10, 326.0167959923856)
(10, 337.6132840481878)
(10, 337.62764154261095)
(10, 377.87845575883694)
(10, 377.8941780031164)
(10, 402.257186067538)
(10, 445.9631194540998)
(10, 495.21233436824696)
(10, 505.6634706787154)
(10, 613.359063843789)
(10, 663.4050849836785)
(10, 693.368214097587)
(10, 711.5450716108899)
(10, 771.7483348150126)
(10, 781.1658589154831)
(10, 790.917740389632)
(10, 810.0518405709008)
(10, 899.9464903952903)
(10, 912.4783685186849)
(10, 922.7244455043401)
(10, 993.7753149625933)
(10, 1211.8496248522715)
(10, 1211.865621797362)
(10, 1282.2364615517)
(10, 1282.2783217289834)
(10, 1292.7953017105465)
(10, 1292.80987353198)
(10, 1303.007247271482)
(10, 1303.0259018714423)
(10, 1341.4189404699282)
(10, 1351.0002843606198)
(10, 1390.6200661395123)
(10, 1400.297183109229)
(10, 1589.3501179553277)
(10, 1608.5997225823667)
(10, 1618.1890379283432)
(10, 1659.4288538486144)
(10, 1720.9682626985013)
(10, 1730.5019475080044)
(10, 1780.5518431367818)
(10, 1818.8083358111762)
(10, 1870.6608906041802)
(10, 1930.0319664200942)
(10, 1968.5105278330884)
(10, 1977.9029101683118)
(10, 2033.0919414555246)
(10, 2071.071788075875)
(10, 2090.124509802452)
(10, 2137.8526474667888)
(10, 2157.19929664518)
(10, 2176.0570946012303)
(10, 2280.8863810281327)
(10, 2299.864079850391)
(333, 230.21395721611043)
(333, 230.23024818161502)
(333, 242.9918386691279)
(333, 243.0078905543778)
(333, 347.8880401002825)
(333, 347.90416624530917)
(333, 367.7126952526596)
(333, 367.7281228727661)
(333, 412.3906034210813)
(333, 465.95908648397017)
(333, 475.69463020291005)
(333, 525.6342533798015)
(333, 586.3328866678057)
(333, 623.7979856280144)
(333, 633.7387649632728)
(333, 673.1131435281568)
(333, 733.3369054500945)
(333, 829.5249115901097)
(333, 848.6293597810873)
(333, 867.1564759206667)
(333, 881.6631413396099)
(333, 890.917556249522)
(333, 951.5417290151963)
(333, 1013.0712438060291)
(333, 1168.454206016555)
(333, 1168.4685007222288)
(333, 1231.9385074689926)
(333, 1231.9542985394073)
(333, 1271.9630246672314)
(333, 1271.9783079939516)
(333, 1313.0987646010326)
(333, 1313.1149743637798)
(333, 1381.0285495646385)
(333, 1410.0330495261442)
(333, 1420.8252561736008)
(333, 1450.0856441658543)
(333, 1517.510590018108)
(333, 1549.138678628733)
(333, 1598.845235374829)
(333, 1648.093489138002)
(333, 1673.1735979316)
(333, 1701.4545459210785)
(333, 1800.0527211228327)
(333, 1809.3405185204174)
(333, 1831.8970059121057)
(333, 1909.6181767412927)
(333, 1939.470068629933)
(333, 1958.302357144261)
(333, 1994.990638739764)
(333, 2042.429662555718)
(333, 2052.21441122712)
(333, 2061.3834584832075)
(333, 2185.412697516673)
(333, 2204.0560404746066)
(333, 2223.1241209951404)
(333, 2271.090094318977)
(666, 285.87757279194193)
(666, 285.89324703904276)
(666, 306.08233024773654)
(666, 306.09829459096363)
(666, 316.0410867888568)
(666, 316.05669945468253)
(666, 357.96109632791195)
(666, 357.9765900573402)
(666, 436.35759343978134)
(666, 515.767364638159)
(666, 535.7199105260224)
(666, 555.5465706924442)
(666, 567.9111222131905)
(666, 595.9886337257194)
(666, 604.6814726378361)
(666, 702.7664804637898)
(666, 723.4753274901595)
(666, 743.1973024984181)
(666, 753.4866759541765)
(666, 858.3929730929085)
(666, 932.3192657337931)
(666, 941.7243784894235)
(666, 961.9813692477037)
(666, 974.8322486676334)
(666, 1178.69908518593)
(666, 1178.7168794591707)
(666, 1201.2818792554172)
(666, 1201.2970068177092)
(666, 1221.9690240121708)
(666, 1221.9850970282569)
(666, 1322.8982816106)
(666, 1322.9129240693728)
(666, 1371.1080685061606)
(666, 1440.0794446817454)
(666, 1460.7798125091504)
(666, 1482.1185406443983)
(666, 1538.355064984862)
(666, 1558.8888430718798)
(666, 1568.5572327062982)
(666, 1579.436453401242)
(666, 1682.2039028645959)
(666, 1691.7981353550567)
(666, 1750.1667382599408)
(666, 1760.9930117321492)
(666, 1841.1063357779785)
(666, 1890.3232999114116)
(666, 1900.0038509431179)
(666, 1948.6760121291009)
(666, 2023.3056490259478)
(666, 2080.3455274331063)
(666, 2099.542136538381)
(666, 2109.334209759734)
(666, 2166.6338244239305)
(666, 2213.86666203801)
(666, 2232.536553168946)
(666, 2290.5232884403813)
(958, 253.22905791205994)
(958, 253.24568455593544)
(958, 264.0652912507794)
(958, 264.0819112535246)
(958, 275.18123219916015)
(958, 275.1970863602037)
(958, 388.1426213400264)
(958, 388.15811084328743)
(958, 426.3524088393315)
(958, 455.82630245163455)
(958, 485.0767565381102)
(958, 545.3301146045851)
(958, 577.7030577822588)
(958, 643.4613548787311)
(958, 653.4579869260633)
(958, 683.4867589681526)
(958, 762.8771658725018)
(958, 800.5575544986787)
(958, 819.7561628824915)
(958, 838.927376350679)
(958, 984.2182579440705)
(958, 1003.3979005009605)
(958, 1022.3588489130489)
(958, 1031.932846519223)
(958, 1189.3362772606633)
(958, 1189.353651030353)
(958, 1241.9018859267235)
(958, 1241.915069452516)
(958, 1252.1670923523052)
(958, 1252.184198062314)
(958, 1261.522118094188)
(958, 1261.5365513577417)
(958, 1360.8635881057562)
(958, 1430.2704308727552)
(958, 1471.5932336058759)
(958, 1492.7351283471653)
(958, 1507.6447206881421)
(958, 1528.4612000199268)
(958, 1628.264443904438)
(958, 1638.0809108595859)
(958, 1711.158166689056)
(958, 1740.4306315552822)
(958, 1770.7954592861788)
(958, 1790.234285076047)
(958, 1851.0189628082298)
(958, 1861.060204154026)
(958, 1880.1049354075803)
(958, 1919.8296109361108)
(958, 2004.2662777587539)
(958, 2014.0601483082573)
(958, 2118.600787878153)
(958, 2128.065826464561)
(958, 2194.5480000422685)
(958, 2242.0325973263534)
(958, 2251.8220787002792)
(958, 2261.6347913103964)
