(10, 45.98922324338116)
(10, 46.0049373846291)
(10, 56.44467916508819)
(10, 56.460516167398964)
(10, 92.51396193722013)
(10, 92.53127176293555)
(10, 114.46923296359302)
(10, 114.48589044838252)
(10, 240.9587648689809)
(10, 261.3903920837629)
(10, 293.05471815159)
(10, 303.58950186932964)
(10, 342.04869312959124)
(10, 400.82970007712777)
(10, 410.69310664913814)
(10, 420.1852101844878)
(10, 536.6507014702576)
(10, 554.5517684295368)
(10, 610.4788783117018)
(10, 639.5676815030708)
(10, 679.4736118888454)
(10, 707.3900908175694)
(10, 727.4035934596861)
(10, 802.0113669123384)
(10, 839.9379986325291)
(10, 839.955156919538)
(10, 873.0440482569275)
(10, 873.0583731927425)
(10, 880.8232144016108)
(10, 880.8378348680903)
(333, 15.001656058454103)
(333, 15.018455723982242)
(333, 35.08691137249696)
(333, 35.10195445688316)
(333, 83.26000932778095)
(333, 83.27563713422802)
(333, 124.8761992160438)
(333, 124.89204708567223)
(333, 182.69598528082213)
(333, 222.0818550511142)
(333, 283.48322493687147)
(333, 311.81701761562)
(333, 382.65925374733786)
(333, 392.61511342008066)
(333, 429.74321192627735)
(333, 486.9961342536342)
(333, 546.5463513735837)
(333, 573.3230657306686)
(333, 582.0480688625693)
(333, 601.1922431501939)
(333, 670.4240493738464)
(333, 697.9735205731906)
(333, 764.9616942148136)
(333, 782.9733952971683)
(333, 813.9742465703803)
(333, 813.989948033091)
(333, 848.8384537014538)
(333, 848.8557436037536)
(333, 890.2853661003085)
(333, 890.3021385975426)
(333, 913.3212913392008)
(333, 913.338004066188)
(666, 25.94339818002618)
(666, 25.95924967209379)
(666, 65.07197454632723)
(666, 65.08780581310936)
(666, 75.50861431135172)
(666, 75.52415970730692)
(666, 164.8343917396312)
(666, 164.8513429438658)
(666, 192.47840950769546)
(666, 214.06031783885282)
(666, 321.3095084500941)
(666, 331.237402288476)
(666, 353.22281472581915)
(666, 372.4612421645886)
(666, 439.2878335851432)
(666, 477.83613383101624)
(666, 517.4412758834601)
(666, 527.0942302090299)
(666, 564.2512249127219)
(666, 630.6525615927866)
(666, 688.8183672760917)
(666, 746.9818026766807)
(666, 756.3311326008964)
(666, 773.5429930705757)
(666, 900.8345604849239)
(666, 900.8507162618844)
(666, 933.5551228082356)
(666, 933.571020788273)
(958, 103.42245338750894)
(958, 103.43877730602219)
(958, 134.53182569426315)
(958, 134.5477499369847)
(958, 144.69538455965483)
(958, 144.7102127126485)
(958, 155.61508685552656)
(958, 155.6309712514169)
(958, 202.79019677391602)
(958, 230.88708494770856)
(958, 250.48924090277228)
(958, 272.8551760882789)
(958, 362.5313333444019)
(958, 449.3887269692108)
(958, 458.8174266493796)
(958, 468.231767584301)
(958, 497.79882391473984)
(958, 507.8844315109949)
(958, 591.0279540614335)
(958, 620.4063199489236)
(958, 660.2036124774919)
(958, 717.205353663267)
(958, 737.2351986379629)
(958, 792.1349153330304)
(958, 824.446182175486)
(958, 824.4631611517545)
(958, 863.0871030599046)
(958, 863.1015834587351)
