(10, 354.91155402154254)
(10, 354.92749855557486)
(10, 387.31356245324787)
(10, 387.3301119256794)
(10, 438.3310437843793)
(10, 438.347043257927)
(10, 487.7763548175026)
(10, 487.79249163983695)
(10, 546.4650741653277)
(10, 567.0105396328254)
(10, 588.0286280154105)
(10, 598.4806827230932)
(10, 689.8701202692391)
(10, 718.5632051954672)
(10, 747.6241141003193)
(10, 808.542772223791)
(10, 867.4815481713922)
(10, 876.1176867807699)
(10, 904.7647852197006)
(10, 941.3107632547617)
(10, 1123.4449312863653)
(10, 1142.4145412822181)
(10, 1170.1013135977737)
(10, 1217.908798895416)
(10, 1271.5254158649623)
(10, 1271.5414871824905)
(10, 1286.2575534286807)
(10, 1286.2750561922585)
(10, 1314.8523889935022)
(10, 1314.8675311691186)
(10, 1365.2357194993638)
(10, 1365.2507925477876)
(10, 1468.050533788708)
(10, 1486.644779206541)
(10, 1498.5069881855889)
(10, 1612.7103573664535)
(10, 1675.7953406461274)
(10, 1752.4932828896017)
(10, 1761.096789238134)
(10, 1794.0846922813616)
(10, 1848.952350535841)
(10, 1857.4875667650958)
(10, 1948.0719146179545)
(10, 1978.9781129423645)
(10, 1993.9155929815097)
(10, 2012.6132831673167)
(10, 2033.2588617136207)
(10, 2064.956597481112)
(10, 2159.1404266083555)
(10, 2217.9761049332665)
(10, 2228.179073236788)
(10, 2286.0263015382443)
(10, 2318.3590735024336)
(10, 2327.091433842863)
(10, 2357.0862079478757)
(10, 2377.193519612505)
(333, 365.83371650123445)
(333, 365.8501135316037)
(333, 397.33859676025895)
(333, 397.3525224180412)
(333, 496.7306683844836)
(333, 496.74665125543106)
(333, 514.3044449086483)
(333, 616.2522082968353)
(333, 626.3855425760121)
(333, 635.1417780600568)
(333, 699.427491310802)
(333, 708.6664908803432)
(333, 768.9364316603751)
(333, 787.2370407645176)
(333, 848.3731428481733)
(333, 931.8492287639165)
(333, 960.0420625380721)
(333, 978.127663736359)
(333, 1114.016694367856)
(333, 1180.319337743389)
(333, 1227.1458964106387)
(333, 1236.467508408463)
(333, 1301.757708285666)
(333, 1301.7749879706607)
(333, 1328.0600582479601)
(333, 1328.0749688927644)
(333, 1423.4489515306705)
(333, 1423.4637254304143)
(333, 1453.6917066085007)
(333, 1453.7077450226934)
(333, 1565.9237792711392)
(333, 1598.7506986676271)
(333, 1623.5096750901212)
(333, 1635.6101482944323)
(333, 1652.5365580212601)
(333, 1698.2669028059609)
(333, 1710.1309842565097)
(333, 1721.00073202376)
(333, 1906.821053244843)
(333, 1916.5129210495033)
(333, 1926.4226119573723)
(333, 1937.2486861305515)
(333, 2002.695876879945)
(333, 2022.6407139842777)
(333, 2095.8055901862317)
(333, 2114.6411435388436)
(333, 2197.577470451899)
(333, 2207.777830335908)
(333, 2236.652141705308)
(333, 2296.226350500823)
(333, 2337.3015587729024)
(333, 2366.9847440211015)
(333, 2441.053265067465)
(333, 2450.5927551080167)
(666, 415.3486564269879)
(666, 415.3641807642889)
(666, 447.43933470058255)
(666, 447.4550957004103)
(666, 467.69019184758145)
(666, 467.7051785624826)
(666, 478.9659534994353)
(666, 478.9812444947311)
(666, 576.8237482997429)
(666, 607.2066235924794)
(666, 643.883692140691)
(666, 663.2530236354651)
(666, 728.8801998590898)
(666, 738.8355240716592)
(666, 778.3832737551529)
(666, 818.2450703859722)
(666, 858.4429872727487)
(666, 884.7011109252962)
(666, 914.3552549042579)
(666, 923.0771332681725)
(666, 1103.818342794806)
(666, 1160.447191654992)
(666, 1188.8029111302021)
(666, 1209.2323980736146)
(666, 1256.144387687029)
(666, 1256.1589300559608)
(666, 1339.8748070325018)
(666, 1339.8891863940808)
(666, 1388.6912429431395)
(666, 1388.705775652379)
(666, 1401.435181333607)
(666, 1401.4501188444374)
(666, 1507.0272050215935)
(666, 1542.6377910209521)
(666, 1576.3958449425772)
(666, 1587.2006656737321)
(666, 1664.421909214565)
(666, 1686.376741084554)
(666, 1731.3616103798267)
(666, 1783.440245126836)
(666, 1866.0878359083472)
(666, 1885.1622363884344)
(666, 1895.985591055607)
(666, 1957.2625118708602)
(666, 2054.1143043781994)
(666, 2125.4824090917027)
(666, 2134.42454389637)
(666, 2144.598933086687)
(666, 2177.4567055489533)
(666, 2246.5708125071324)
(666, 2266.643449791023)
(666, 2276.8480771471586)
(666, 2347.5049605552413)
(666, 2422.378175247395)
(666, 2432.610387070017)
(666, 2458.990179712586)
(958, 341.70804688816133)
(958, 341.72449795244756)
(958, 376.87601358877873)
(958, 376.89216218386355)
(958, 427.4536533872015)
(958, 427.47009660298863)
(958, 458.0369794254548)
(958, 458.0523579617329)
(958, 524.7583669561172)
(958, 534.8746663631937)
(958, 555.3193679299329)
(958, 653.0382771451041)
(958, 679.688789682481)
(958, 758.5884133769869)
(958, 797.2894424967417)
(958, 828.5212700446245)
(958, 839.7307951679795)
(958, 894.5653001418177)
(958, 949.9079437105429)
(958, 968.7104624156382)
(958, 1132.7938192441652)
(958, 1151.0007773035832)
(958, 1199.0160830902823)
(958, 1244.9520848942302)
(958, 1351.425836484308)
(958, 1351.4417224564386)
(958, 1376.8092017046947)
(958, 1376.8265127837003)
(958, 1410.1172285489884)
(958, 1410.1313087618873)
(958, 1438.3576713373332)
(958, 1438.3721711432336)
(958, 1476.694631383023)
(958, 1519.5489511080596)
(958, 1530.9503739207576)
(958, 1555.3027345389055)
(958, 1741.2553307932358)
